,gt,lt,td
12799,2020-06-28 07:42:03,卫星定位,13342
12800,2020-06-28 07:42:13,卫星定位,13342
12801,2020-06-28 07:42:33,卫星定位,13342
12802,2020-06-28 07:42:43,卫星定位,13342
12803,2020-06-28 07:42:53,卫星定位,13342
12804,2020-06-28 07:43:13,卫星定位,13342
12805,2020-06-28 07:43:23,卫星定位,13342
12806,2020-06-28 07:43:33,卫星定位,13342
12807,2020-06-28 07:43:43,卫星定位,13342
12808,2020-06-28 07:43:53,卫星定位,13342
12809,2020-06-28 07:44:13,卫星定位,13342
12810,2020-06-28 07:44:23,卫星定位,13342
12811,2020-06-28 07:44:33,卫星定位,13342
12812,2020-06-28 07:44:43,卫星定位,13342
12813,2020-06-28 07:44:53,卫星定位,13342
12814,2020-06-28 07:45:03,卫星定位,13342
12815,2020-06-28 07:45:13,卫星定位,13342
12816,2020-06-28 07:45:23,卫星定位,13342
12817,2020-06-28 07:45:33,卫星定位,13342
12818,2020-06-28 07:45:43,卫星定位,13342
12819,2020-06-28 07:45:53,卫星定位,13342
12820,2020-06-28 07:46:03,卫星定位,13342
12821,2020-06-28 07:46:13,卫星定位,13342
12822,2020-06-28 07:46:23,卫星定位,13342
12823,2020-06-28 07:46:33,卫星定位,13342
12824,2020-06-28 07:46:43,卫星定位,13342
12825,2020-06-28 07:47:03,卫星定位,13342
12826,2020-06-28 07:47:13,卫星定位,13342
12827,2020-06-28 07:47:23,卫星定位,13342
12828,2020-06-28 07:47:33,卫星定位,13342
12829,2020-06-28 07:47:43,卫星定位,13342
12830,2020-06-28 07:47:53,卫星定位,13342
12831,2020-06-28 07:48:03,卫星定位,13342
12832,2020-06-28 07:48:13,卫星定位,13342
12833,2020-06-28 07:48:23,卫星定位,13342
12834,2020-06-28 07:48:33,卫星定位,13342
12835,2020-06-28 07:48:43,卫星定位,13342
12836,2020-06-28 07:48:53,卫星定位,13342
12837,2020-06-28 07:49:03,卫星定位,13342
12838,2020-06-28 07:49:13,卫星定位,13342
12839,2020-06-28 07:49:23,卫星定位,13342
12840,2020-06-28 07:49:33,卫星定位,13342
12841,2020-06-28 07:49:43,卫星定位,13342
12842,2020-06-28 07:49:53,卫星定位,13342
12843,2020-06-28 07:50:03,卫星定位,13342
12844,2020-06-28 07:50:13,卫星定位,13342
12845,2020-06-28 07:50:23,卫星定位,13342
12846,2020-06-28 07:50:33,卫星定位,13342
12847,2020-06-28 07:50:43,卫星定位,13342
12848,2020-06-28 07:50:53,卫星定位,13342
12849,2020-06-28 07:51:03,卫星定位,13342
12850,2020-06-28 07:51:13,卫星定位,13342
12851,2020-06-28 07:51:23,卫星定位,13342
12852,2020-06-28 07:51:43,卫星定位,13342
12853,2020-06-28 07:51:53,卫星定位,13342
12854,2020-06-28 07:52:03,卫星定位,13342
12855,2020-06-28 07:52:13,卫星定位,13342
12856,2020-06-28 07:52:23,卫星定位,13342
12857,2020-06-28 07:52:33,卫星定位,13342
12858,2020-06-28 07:52:43,卫星定位,13342
12859,2020-06-28 07:52:53,卫星定位,13342
12860,2020-06-28 07:53:03,卫星定位,13342
12861,2020-06-28 07:53:13,卫星定位,13342
12862,2020-06-28 07:53:23,卫星定位,13342
12863,2020-06-28 07:53:33,卫星定位,13342
12864,2020-06-28 07:53:43,卫星定位,13342
12865,2020-06-28 07:53:53,卫星定位,13342
12866,2020-06-28 07:54:03,卫星定位,13342
12867,2020-06-28 07:54:13,卫星定位,13342
12868,2020-06-28 07:54:23,卫星定位,13342
12869,2020-06-28 07:54:33,卫星定位,13342
12870,2020-06-28 07:54:43,卫星定位,13342
12871,2020-06-28 07:54:53,卫星定位,13343
12872,2020-06-28 07:55:03,卫星定位,13343
12873,2020-06-28 07:55:13,卫星定位,13343
12874,2020-06-28 07:55:23,卫星定位,13343
12875,2020-06-28 07:55:33,卫星定位,13343
12876,2020-06-28 07:55:43,卫星定位,13343
12877,2020-06-28 07:55:53,卫星定位,13343
12878,2020-06-28 07:56:03,卫星定位,13343
12879,2020-06-28 07:56:13,卫星定位,13343
12880,2020-06-28 07:56:23,卫星定位,13343
12881,2020-06-28 07:56:33,卫星定位,13343
12882,2020-06-28 07:56:43,卫星定位,13343
12883,2020-06-28 07:56:53,卫星定位,13343
12884,2020-06-28 07:57:03,卫星定位,13343
12885,2020-06-28 07:57:13,卫星定位,13343
12886,2020-06-28 07:57:23,卫星定位,13343
12887,2020-06-28 07:57:33,卫星定位,13343
12888,2020-06-28 07:57:43,卫星定位,13343
12889,2020-06-28 07:57:53,卫星定位,13344
12890,2020-06-28 07:58:13,卫星定位,13344
12891,2020-06-28 07:58:23,卫星定位,13344
12892,2020-06-28 07:58:33,卫星定位,13344
12893,2020-06-28 07:58:43,卫星定位,13344
12894,2020-06-28 07:58:53,卫星定位,13344
12895,2020-06-28 07:59:03,卫星定位,13344
12896,2020-06-28 07:59:13,卫星定位,13344
12897,2020-06-28 07:59:23,卫星定位,13344
12898,2020-06-28 07:59:33,卫星定位,13344
12899,2020-06-28 07:59:43,卫星定位,13344
12900,2020-06-28 07:59:53,卫星定位,13345
12901,2020-06-28 08:00:03,卫星定位,13345
12902,2020-06-28 08:00:13,卫星定位,13345
12903,2020-06-28 08:00:23,卫星定位,13345
12904,2020-06-28 08:00:33,卫星定位,13345
12905,2020-06-28 08:00:43,卫星定位,13345
12906,2020-06-28 08:00:53,卫星定位,13345
12907,2020-06-28 08:01:03,卫星定位,13345
12908,2020-06-28 08:01:13,卫星定位,13345
12909,2020-06-28 08:01:23,卫星定位,13345
12910,2020-06-28 08:01:33,卫星定位,13345
12911,2020-06-28 08:01:43,卫星定位,13345
12912,2020-06-28 08:01:53,卫星定位,13345
12913,2020-06-28 08:02:03,卫星定位,13345
12914,2020-06-28 08:02:13,卫星定位,13345
12915,2020-06-28 08:02:23,卫星定位,13345
12916,2020-06-28 08:02:33,卫星定位,13345
12917,2020-06-28 08:02:43,卫星定位,13345
12918,2020-06-28 08:02:53,卫星定位,13345
12919,2020-06-28 08:03:03,卫星定位,13345
12920,2020-06-28 08:03:13,卫星定位,13345
12921,2020-06-28 08:03:23,卫星定位,13345
12922,2020-06-28 08:03:33,卫星定位,13345
12923,2020-06-28 08:03:43,卫星定位,13346
12924,2020-06-28 08:03:53,卫星定位,13346
12925,2020-06-28 08:04:03,卫星定位,13346
12926,2020-06-28 08:04:13,卫星定位,13346
12927,2020-06-28 08:04:23,卫星定位,13346
12928,2020-06-28 08:04:33,卫星定位,13346
12929,2020-06-28 08:04:43,卫星定位,13346
12930,2020-06-28 08:04:53,卫星定位,13346
12931,2020-06-28 08:05:03,卫星定位,13346
12932,2020-06-28 08:05:13,卫星定位,13346
12933,2020-06-28 08:05:23,卫星定位,13346
12934,2020-06-28 08:05:33,卫星定位,13346
12935,2020-06-28 08:05:43,卫星定位,13346
12936,2020-06-28 08:05:53,卫星定位,13346
12937,2020-06-28 08:06:03,卫星定位,13346
12938,2020-06-28 08:06:13,卫星定位,13347
12939,2020-06-28 08:06:23,卫星定位,13347
12940,2020-06-28 08:06:33,卫星定位,13347
12941,2020-06-28 08:06:43,卫星定位,13347
12942,2020-06-28 08:06:53,卫星定位,13347
12943,2020-06-28 08:07:13,卫星定位,13347
12944,2020-06-28 08:07:23,卫星定位,13347
12945,2020-06-28 08:07:33,卫星定位,13347
12946,2020-06-28 08:07:43,卫星定位,13347
12947,2020-06-28 08:07:53,卫星定位,13347
12948,2020-06-28 08:08:03,卫星定位,13347
12949,2020-06-28 08:08:13,卫星定位,13347
12950,2020-06-28 08:08:23,卫星定位,13347
12951,2020-06-28 08:08:33,卫星定位,13347
12952,2020-06-28 08:08:43,卫星定位,13347
12953,2020-06-28 08:08:53,卫星定位,13347
12954,2020-06-28 08:09:03,卫星定位,13347
12955,2020-06-28 08:09:13,卫星定位,13347
12956,2020-06-28 08:09:23,卫星定位,13347
12957,2020-06-28 08:09:33,卫星定位,13347
12958,2020-06-28 08:09:43,卫星定位,13347
12959,2020-06-28 08:09:53,卫星定位,13347
12960,2020-06-28 08:10:03,卫星定位,13347
12961,2020-06-28 08:10:13,卫星定位,13347
12962,2020-06-28 08:10:23,卫星定位,13347
12963,2020-06-28 08:10:33,卫星定位,13347
12964,2020-06-28 08:10:43,卫星定位,13347
12965,2020-06-28 08:10:53,卫星定位,13347
12966,2020-06-28 08:11:03,卫星定位,13347
12967,2020-06-28 08:11:13,卫星定位,13347
12968,2020-06-28 08:11:23,卫星定位,13347
12969,2020-06-28 08:11:33,卫星定位,13347
12970,2020-06-28 08:11:43,卫星定位,13347
12971,2020-06-28 08:11:53,卫星定位,13348
12972,2020-06-28 08:12:03,卫星定位,13348
12973,2020-06-28 08:12:13,卫星定位,13348
12974,2020-06-28 08:12:23,卫星定位,13348
12975,2020-06-28 08:12:33,卫星定位,13348
12976,2020-06-28 08:12:43,卫星定位,13348
12977,2020-06-28 08:12:53,卫星定位,13348
12978,2020-06-28 08:13:03,卫星定位,13348
12979,2020-06-28 08:13:13,卫星定位,13348
12980,2020-06-28 08:13:23,卫星定位,13348
12981,2020-06-28 08:13:33,卫星定位,13348
12982,2020-06-28 08:13:43,卫星定位,13348
12983,2020-06-28 08:13:53,卫星定位,13348
12984,2020-06-28 08:14:08,卫星定位,13348
12985,2020-06-28 08:14:18,卫星定位,13348
12986,2020-06-28 08:14:28,卫星定位,13348
12987,2020-06-28 08:14:38,卫星定位,13348
12988,2020-06-28 08:14:48,卫星定位,13348
12989,2020-06-28 08:14:58,卫星定位,13348
12990,2020-06-28 08:15:08,卫星定位,13348
12991,2020-06-28 08:15:18,卫星定位,13348
12992,2020-06-28 08:15:28,卫星定位,13348
12993,2020-06-28 08:15:38,卫星定位,13348
12994,2020-06-28 08:15:48,卫星定位,13348
12995,2020-06-28 08:15:58,卫星定位,13348
12996,2020-06-28 08:16:18,卫星定位,13348
12997,2020-06-28 08:16:28,卫星定位,13348
12998,2020-06-28 08:16:38,卫星定位,13348
12999,2020-06-28 08:16:48,卫星定位,13348
13000,2020-06-28 08:18:38,卫星定位,13348
13001,2020-06-28 08:18:48,卫星定位,13348
13002,2020-06-28 08:18:58,卫星定位,13348
13003,2020-06-28 08:19:08,卫星定位,13348
13004,2020-06-28 08:19:18,卫星定位,13348
13005,2020-06-28 08:19:28,卫星定位,13348
13006,2020-06-28 08:19:38,卫星定位,13348
13007,2020-06-28 08:19:58,卫星定位,13348
13008,2020-06-28 08:20:08,卫星定位,13348
13009,2020-06-28 08:20:18,卫星定位,13348
13010,2020-06-28 08:20:28,卫星定位,13348
13011,2020-06-28 08:20:38,卫星定位,13348
13012,2020-06-28 08:20:48,卫星定位,13348
13013,2020-06-28 08:20:58,卫星定位,13348
13014,2020-06-28 08:21:08,卫星定位,13348
13015,2020-06-28 08:21:18,卫星定位,13348
13016,2020-06-28 08:21:28,卫星定位,13348
13017,2020-06-28 08:21:38,卫星定位,13348
13018,2020-06-28 08:21:48,卫星定位,13349
13019,2020-06-28 08:21:58,卫星定位,13349
13020,2020-06-28 08:22:08,卫星定位,13349
13021,2020-06-28 08:22:18,卫星定位,13349
13022,2020-06-28 08:22:28,卫星定位,13349
13023,2020-06-28 08:22:38,卫星定位,13349
13024,2020-06-28 08:22:48,卫星定位,13349
13025,2020-06-28 08:22:58,卫星定位,13349
13026,2020-06-28 08:23:08,卫星定位,13349
13027,2020-06-28 08:23:18,卫星定位,13349
13028,2020-06-28 08:23:28,卫星定位,13349
13029,2020-06-28 08:23:38,卫星定位,13349
13030,2020-06-28 08:23:48,卫星定位,13349
13031,2020-06-28 08:23:58,卫星定位,13349
13032,2020-06-28 08:24:08,卫星定位,13349
13033,2020-06-28 08:24:18,卫星定位,13349
13034,2020-06-28 08:24:28,卫星定位,13349
13035,2020-06-28 08:24:38,卫星定位,13349
13036,2020-06-28 08:24:48,卫星定位,13349
13037,2020-06-28 08:24:58,卫星定位,13350
13038,2020-06-28 08:25:08,卫星定位,13350
13039,2020-06-28 08:25:18,卫星定位,13350
13040,2020-06-28 08:25:28,卫星定位,13350
13041,2020-06-28 08:25:38,卫星定位,13350
13042,2020-06-28 08:25:48,卫星定位,13350
13043,2020-06-28 08:25:58,卫星定位,13350
13044,2020-06-28 08:26:08,卫星定位,13350
13045,2020-06-28 08:26:18,卫星定位,13350
13046,2020-06-28 08:26:28,卫星定位,13350
13047,2020-06-28 08:26:38,卫星定位,13350
13048,2020-06-28 08:26:48,卫星定位,13351
13049,2020-06-28 08:26:58,卫星定位,13351
13050,2020-06-28 08:27:08,卫星定位,13351
13051,2020-06-28 08:27:18,卫星定位,13351
13052,2020-06-28 08:27:28,卫星定位,13351
13053,2020-06-28 08:27:38,卫星定位,13351
13054,2020-06-28 08:27:48,卫星定位,13351
13055,2020-06-28 08:27:58,卫星定位,13351
13056,2020-06-28 08:28:08,卫星定位,13351
13057,2020-06-28 08:28:18,卫星定位,13351
13058,2020-06-28 08:28:28,卫星定位,13352
13059,2020-06-28 08:28:38,卫星定位,13352
13060,2020-06-28 08:28:48,卫星定位,13352
13061,2020-06-28 08:28:58,卫星定位,13352
13062,2020-06-28 08:29:08,卫星定位,13352
13063,2020-06-28 08:29:18,卫星定位,13352
13064,2020-06-28 08:29:28,卫星定位,13352
13065,2020-06-28 08:29:38,卫星定位,13352
13066,2020-06-28 08:29:48,卫星定位,13352
13067,2020-06-28 08:29:58,卫星定位,13352
13068,2020-06-28 08:30:08,卫星定位,13352
13069,2020-06-28 08:30:18,卫星定位,13352
13070,2020-06-28 08:30:28,卫星定位,13352
13071,2020-06-28 08:30:38,卫星定位,13352
13072,2020-06-28 08:30:48,卫星定位,13352
13073,2020-06-28 08:30:58,卫星定位,13352
13074,2020-06-28 08:31:08,卫星定位,13352
13075,2020-06-28 08:31:18,卫星定位,13352
13076,2020-06-28 08:31:28,卫星定位,13352
13077,2020-06-28 08:31:38,卫星定位,13352
13078,2020-06-28 08:31:48,卫星定位,13352
13079,2020-06-28 08:31:58,卫星定位,13352
13080,2020-06-28 08:32:08,卫星定位,13352
13081,2020-06-28 08:32:18,卫星定位,13353
13082,2020-06-28 08:32:28,卫星定位,13353
13083,2020-06-28 08:32:38,卫星定位,13353
13084,2020-06-28 08:32:48,卫星定位,13353
13085,2020-06-28 08:32:58,卫星定位,13353
13086,2020-06-28 08:33:08,卫星定位,13353
13087,2020-06-28 08:33:18,卫星定位,13353
13088,2020-06-28 08:33:28,卫星定位,13353
13089,2020-06-28 08:33:38,卫星定位,13353
13090,2020-06-28 08:33:48,卫星定位,13353
13091,2020-06-28 08:33:58,卫星定位,13353
13092,2020-06-28 08:34:08,卫星定位,13353
13093,2020-06-28 08:34:18,卫星定位,13353
13094,2020-06-28 08:34:28,卫星定位,13353
13095,2020-06-28 08:34:38,卫星定位,13353
13096,2020-06-28 08:34:48,卫星定位,13353
13097,2020-06-28 08:34:58,卫星定位,13353
13098,2020-06-28 08:35:18,卫星定位,13353
13099,2020-06-28 08:35:28,卫星定位,13353
13100,2020-06-28 08:35:38,卫星定位,13353
13101,2020-06-28 08:35:48,卫星定位,13353
13102,2020-06-28 08:35:58,卫星定位,13353
13103,2020-06-28 08:36:08,卫星定位,13353
13104,2020-06-28 08:36:18,卫星定位,13353
13105,2020-06-28 08:36:28,卫星定位,13353
13106,2020-06-28 08:36:38,卫星定位,13353
13107,2020-06-28 08:36:48,卫星定位,13353
13108,2020-06-28 08:36:58,卫星定位,13353
13109,2020-06-28 08:37:08,卫星定位,13353
13110,2020-06-28 08:37:18,卫星定位,13353
13111,2020-06-28 08:37:28,卫星定位,13353
13112,2020-06-28 08:37:38,卫星定位,13353
13113,2020-06-28 08:37:48,卫星定位,13353
13114,2020-06-28 08:37:58,卫星定位,13353
13115,2020-06-28 08:38:08,卫星定位,13354
13116,2020-06-28 08:38:18,卫星定位,13354
13117,2020-06-28 08:38:28,卫星定位,13354
13118,2020-06-28 08:38:38,卫星定位,13354
13119,2020-06-28 08:38:48,卫星定位,13354
13120,2020-06-28 08:38:58,卫星定位,13354
13121,2020-06-28 08:39:08,卫星定位,13354
13122,2020-06-28 08:39:18,卫星定位,13354
13123,2020-06-28 08:39:28,卫星定位,13354
13124,2020-06-28 08:39:38,卫星定位,13354
13125,2020-06-28 08:39:48,卫星定位,13354
13126,2020-06-28 08:39:58,卫星定位,13354
13127,2020-06-28 08:40:08,卫星定位,13354
13128,2020-06-28 08:40:18,卫星定位,13355
13129,2020-06-28 08:40:28,卫星定位,13355
13130,2020-06-28 08:40:38,卫星定位,13355
13131,2020-06-28 08:40:48,卫星定位,13355
13132,2020-06-28 08:40:58,卫星定位,13355
13133,2020-06-28 08:41:08,卫星定位,13355
13134,2020-06-28 08:41:18,卫星定位,13355
13135,2020-06-28 08:41:28,卫星定位,13355
13136,2020-06-28 08:41:38,卫星定位,13355
13137,2020-06-28 08:41:48,卫星定位,13356
13138,2020-06-28 08:41:58,卫星定位,13356
13139,2020-06-28 08:42:08,卫星定位,13356
13140,2020-06-28 08:42:18,卫星定位,13356
13141,2020-06-28 08:42:28,卫星定位,13356
13142,2020-06-28 08:42:38,卫星定位,13356
13143,2020-06-28 08:42:48,卫星定位,13356
13144,2020-06-28 08:42:58,卫星定位,13357
13145,2020-06-28 08:43:08,卫星定位,13357
13146,2020-06-28 08:43:18,卫星定位,13357
13147,2020-06-28 08:43:28,卫星定位,13357
13148,2020-06-28 08:43:48,卫星定位,13357
13149,2020-06-28 08:43:58,卫星定位,13357
13150,2020-06-28 08:44:08,卫星定位,13357
13151,2020-06-28 08:44:18,卫星定位,13358
13152,2020-06-28 08:44:28,卫星定位,13358
13153,2020-06-28 08:44:38,卫星定位,13358
13154,2020-06-28 08:44:48,卫星定位,13358
13155,2020-06-28 08:44:58,卫星定位,13358
13156,2020-06-28 08:45:08,卫星定位,13358
13157,2020-06-28 08:45:18,卫星定位,13358
13158,2020-06-28 08:45:28,卫星定位,13359
13159,2020-06-28 08:45:38,卫星定位,13359
13160,2020-06-28 08:45:48,卫星定位,13359
13161,2020-06-28 08:46:08,卫星定位,13359
13162,2020-06-28 08:46:18,卫星定位,13359
13163,2020-06-28 08:46:28,卫星定位,13360
13164,2020-06-28 08:46:48,卫星定位,13360
13165,2020-06-28 08:46:58,卫星定位,13360
13166,2020-06-28 08:47:08,卫星定位,13360
13167,2020-06-28 08:47:18,卫星定位,13360
13168,2020-06-28 08:47:28,卫星定位,13360
13169,2020-06-28 08:47:38,卫星定位,13361
13170,2020-06-28 08:47:48,卫星定位,13361
13171,2020-06-28 08:47:58,卫星定位,13361
13172,2020-06-28 08:48:18,卫星定位,13361
13173,2020-06-28 08:48:28,卫星定位,13362
13174,2020-06-28 08:48:38,卫星定位,13362
13175,2020-06-28 08:48:48,卫星定位,13362
13176,2020-06-28 08:48:58,卫星定位,13362
13177,2020-06-28 08:49:08,卫星定位,13362
13178,2020-06-28 08:49:18,卫星定位,13362
13179,2020-06-28 08:49:28,卫星定位,13363
13180,2020-06-28 08:50:38,卫星定位,13363
13181,2020-06-28 08:50:48,卫星定位,13363
13182,2020-06-28 08:50:58,卫星定位,13363
13183,2020-06-28 08:51:08,卫星定位,13363
13184,2020-06-28 08:51:18,卫星定位,13363
13185,2020-06-28 08:51:28,卫星定位,13363
13186,2020-06-28 08:51:38,卫星定位,13363
13187,2020-06-28 08:51:48,卫星定位,13363
13188,2020-06-28 08:51:58,卫星定位,13363
13189,2020-06-28 08:52:18,卫星定位,13363
13190,2020-06-28 08:52:28,卫星定位,13363
13191,2020-06-28 08:52:38,卫星定位,13363
13192,2020-06-28 08:52:48,卫星定位,13363
13193,2020-06-28 08:54:28,卫星定位,13363
13194,2020-06-28 08:54:38,卫星定位,13363
13195,2020-06-28 08:54:44,卫星定位,13363
13196,2020-06-28 08:54:54,卫星定位,13363
13197,2020-06-28 08:55:04,卫星定位,13363
13198,2020-06-28 08:55:14,卫星定位,13364
13199,2020-06-28 08:55:24,卫星定位,13364
13200,2020-06-28 08:55:34,卫星定位,13364
13201,2020-06-28 08:55:47,卫星定位,13364
13202,2020-06-28 08:55:57,卫星定位,13364
13203,2020-06-28 08:56:07,卫星定位,13364
13204,2020-06-28 08:56:27,卫星定位,13364
13205,2020-06-28 08:56:37,卫星定位,13364
13206,2020-06-28 08:56:47,卫星定位,13365
13207,2020-06-28 08:56:57,卫星定位,13365
13208,2020-06-28 08:57:17,卫星定位,13365
13209,2020-06-28 08:57:27,卫星定位,13365
13210,2020-06-28 08:57:37,卫星定位,13366
13211,2020-06-28 08:57:47,卫星定位,13366
13212,2020-06-28 08:57:57,卫星定位,13366
13213,2020-06-28 08:58:07,卫星定位,13366
13214,2020-06-28 08:58:47,卫星定位,13367
13215,2020-06-28 08:58:57,卫星定位,13367
13216,2020-06-28 08:59:07,卫星定位,13367
13217,2020-06-28 08:59:17,卫星定位,13367
13218,2020-06-28 08:59:27,卫星定位,13367
13219,2020-06-28 08:59:37,卫星定位,13367
13220,2020-06-28 08:59:47,卫星定位,13367
13221,2020-06-28 08:59:57,卫星定位,13367
13222,2020-06-28 09:00:07,卫星定位,13367
13223,2020-06-28 09:00:17,卫星定位,13367
13224,2020-06-28 09:00:27,卫星定位,13367
13225,2020-06-28 09:00:37,卫星定位,13367
13226,2020-06-28 09:00:47,卫星定位,13367
13227,2020-06-28 09:00:57,卫星定位,13367
13228,2020-06-28 09:01:47,卫星定位,13368
13229,2020-06-28 09:02:17,卫星定位,13368
13230,2020-06-28 09:02:27,卫星定位,13368
13231,2020-06-28 09:02:37,卫星定位,13368
13232,2020-06-28 09:02:47,卫星定位,13368
13233,2020-06-28 09:02:57,卫星定位,13369
13234,2020-06-28 09:03:07,卫星定位,13369
13235,2020-06-28 09:03:17,卫星定位,13369
13236,2020-06-28 09:03:27,卫星定位,13369
13237,2020-06-28 09:03:37,卫星定位,13369
13238,2020-06-28 09:03:47,卫星定位,13369
13239,2020-06-28 09:03:57,卫星定位,13369
